image_id,gt_nutrient,pred_nutrient,gt_quantity,pred_quantity,gt_unit,pred_unit,gt_context,pred_context,nutrient_match,quantity_match,unit_match,context_match,full_match_3f,full_match_4f,eval_method,nutrient_reason,quantity_reason,unit_reason,context_reason
90.png,Fat,Fat,< 0.1,<0.1,g,g,per_100ml,per_100ml,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
90.png,Saturated Fats,Saturated Fats,< 0.1,<0.1,g,g,per_100ml,per_100ml,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
90.png,Carbohydrate,Carbohydrate,10,10,g,g,per_100ml,per_100ml,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
90.png,Sugars,Sugars,10,10,g,g,per_100ml,per_100ml,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
90.png,Protein,Protein,< 0.1,<0.1,g,g,per_100ml,per_100ml,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
90.png,Salt,Salt,0.16,0.16,g,g,per_100ml,per_100ml,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
90.png,Magnesium,Magnesium,56,0.10,mg,g,per_daily_dose (2 Shots (60 ml)),per_100ml,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
91.png,Fat,Fat,0.7,0.7,g,g,per_100ml,per_100ml,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
91.png,Saturated Fats,Saturated Fats,0.5,0.5,g,g,per_100ml,per_100ml,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
91.png,Carbohydrate,Carbohydrate,4.1,4.1,g,g,per_100ml,per_100ml,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
91.png,Sugars,Sugars,8.5,8.5,g,g,per_100ml,per_100ml,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
91.png,Salt,Salt,0.10,0.10,g,g,per_100ml,per_100ml,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
91.png,Energy,Energy,772,772,kJ,kJ,per_serving (PER DRINK (330 ML)),per_serving,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
91.png,Fat,Fat,2.3,2.3,g,g,per_serving (PER DRINK (330 ML)),per_serving,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
91.png,Saturated Fats,Saturated Fats,1.6,1.6,g,g,per_serving (PER DRINK (330 ML)),per_serving,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
91.png,Carbohydrate,Carbohydrate,13,13,g,g,per_serving (PER DRINK (330 ML)),per_serving,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
91.png,Energy,Energy,234,234,kJ,kJ,per_100ml,per_serving,True,True,True,False,True,False,fast,substring match,numeric match,alias match,mismatch
91.png,Protein,Protein,8.0,0.33,g,g,per_100ml,per_100ml,True,False,True,True,False,False,fast,substring match,mismatch,alias match,alias match
91.png,Sugars,Sugars,11,26,g,g,per_serving (PER DRINK (330 ML)),per_serving,True,False,True,True,False,False,fast,substring match,mismatch,alias match,alias match
91.png,Protein,Protein,26,0.33,g,g,per_serving (PER DRINK (330 ML)),per_serving,True,False,True,True,False,False,fast,substring match,mismatch,alias match,alias match
91.png,Salt,Salt,0.33,0.10,g,g,per_serving (PER DRINK (330 ML)),per_serving,True,False,True,True,False,False,fast,substring match,mismatch,alias match,alias match
